27428,Struve 1010,,1,07 01.4,-03 07,MON,AC,8.3,9.2,22.6,5,12,228,B3,1833,5705,
27429,Struve 1019,,1,07 05.8,-10 39,MON,AC,6.4,10,38,295,12,273,B3,1830,5782,
27430,Struve 1028,,1,07 08.2,-10 37,MON,,8.8,11.1,10.9,302,12,273/ 274,G5,1831,5817,
27431,Struve 1029,,1,07 07.9,-04 40,MON,,8.2,8.9,1.8,26,12,228,F0,1833,5813,
27432,Struve 1030,,1,07 08.8,-08 40,MON,,8.6,9.8,15.9,43,12,273/ 274,K,1830,5826,
27433,Struve 1034,,1,07 09.4,-08 18,MON,,9,9.5,2.4,16,12,273/ 274,,1830,5834,
27434,Struve 1045,,1,07 12.7,-03 11,MON,,8.4,9.6,5.7,234,12,228/ 229,F5,1964,5882,
27435,Struve 1049,,1,07 13.7,-08 55,MON,,7.9,9.7,3.6,40,12,273/ 274,A0,1830,5904,
27436,Struve 1056,,1,07 15.6,-01 51,MON,,8.1,9.1,3.8,299,12,228/ 229,G0,1830,5935,
27437,Struve 1060,,1,07 16.1,-09 16,MON,AB,8.7,9.7,6.9,23,12,274,B8,1831,5944,
27438,Struve 1084,,1,07 24.0,-03 58,MON,,7.1,9.6,14.6,286,12,229,K0,1830,6047,
27439,Struve 1112,,1,07 32.1,-08 52,MON,,6.1,8.8,23.4,112,12,274,F5,1905,6158,STF 1112 rej.
27440,Struve 1128,,1,07 39.8,-06 14,MON,,7.9,9.9,15.8,169,12,229/ 274,G5,1905,6262,STF 1128 rej.
27441,Struve 1132,,1,07 42.2,-03 31,MON,,8.5,9.1,19.9,235,12,229/ 230,K5,1976,6302,
27442,Struve 1133,,1,07 42.6,-04 01,MON,,8.7,9.7,4.3,108,12,229/ 230,A5,1831,6308,
27443,Struve 1152,,1,07 51.0,-03 07,MON,,8.5,10.2,5.9,313,12,230,G5,1830,6408,
27444,Struve 1154,,1,07 52.1,-03 03,MON,,7,9.2,2.6,353,12,230,A5,1966,6421,
27445,Struve 1157,,1,07 54.5,-02 47,MON,,8,8,0.9,208,12,230,F0,1982,6454,
27446,Struve 1183,,1,08 06.4,-09 14,MON,AB,5.9,8.6,30.8,327,12,275,A0,1831,6588,
27447,Struve 1189,,1,08 07.9,-01 21,MON,,8,10.3,8.9,335,12,230,A2,1896,6611,STF 1189 rej.
27448,Struve 823,,1,05 57.7,-07 39,MON,,8.5,9.2,7.7,342,11,271,K0,1831,4547,
27449,Struve 869,,1,06 10.7,-09 51,MON,,8.6,9.1,24.3,279,12-Nov,271/ 272,F0,1830,,
27450,Struve 910,,1,06 26.7, 00 27,MON,AxBC,7.7,8.9,66.6,151,12-Nov,227,G5,1831,5069,
27451,Struve 914,,1,06 26.7,-07 30,MON,,6.4,8.7,21.1,298,12-Nov,272,A0,1829,5070,BDS 3401 probably same star.
27452,Struve 915,,1,06 28.2, 05 16,MON,AB,7.6,8.6,6,41,12-Nov,182/ 227,B9,1822,5097,
27453,Struve 915-AC,,1,06 28.2, 05 16,MON,AC,7.2,11.2,38.8,126,12-Nov,182/ 227,B9,1905,5097,
27454,Struve 920,,1,06 30.5, 04 20,MON,,8,11.2,9.4,210,12-Nov,227,B3,1829,5137,
27455,Struve 921,,1,06 31.2, 11 14,MON,,5.9,8.1,16.2,4,12-Nov,182,B0,1831,5153,
27456,Struve 926,,1,06 31.6, 05 45,MON,,7.1,8.5,10.9,288,12-Nov,182/ 227,A0,1829,5162,
27457,Struve 930,,1,06 34.1, 07 59,MON,AB,8.5,9.8,26.2,277,12-Nov,182,F8,1905,,STF 930 rej.
27458,Struve 930-AC,,1,06 34.1, 07 59,MON,AC,8.6,9.6,43.2,105,12-Nov,182,F8,1905,,
27459,Struve 939,,1,06 35.9, 05 18,MON,AB,8.3,9.6,30,106,12-Nov,182/ 227,B5,1832,,
27460,Struve 939-AC,,1,06 35.9, 05 18,MON,AC,8.3,9.7,39.7,50,12-Nov,182/ 227,B5,1832,,
27461,Struve 951,,1,06 40.5, 09 49,MON,AB,7.9,10.1,21.4,310,12-Nov,182/ 183,B8,1830,5316,
27462,Struve 953,,1,06 41.2, 08 59,MON,,7.1,7.6,7.3,330,12-Nov,182/ 183,F5,1832,5328,
27463,Struve 954,,1,06 41.2, 09 28,MON,,7.1,9.6,12.8,153,12-Nov,182/ 183,B3,1829,5327,
27464,Struve 955,,1,06 41.2,-07 59,MON,AB,8.7,9,1,270,12-Nov,272/ 273,B9,1830,5336,
27465,Struve 956,,1,06 42.7, 01 43,MON,AB,7.9,10.9,6.2,189,12-Nov,227/ 228,B2,1830,5364,
27466,Struve 956-AC,,1,06 42.7, 01 43,MON,AC,8.3,9,35.8,157,12-Nov,227/ 228,B2,1934,5364,
27467,Struve 956-AD,,1,06 42.7, 01 43,MON,AD,7.9,10.9,56,180,12-Nov,227/ 228,B2,1928,5364,
27468,Struve 956-CD,,1,06 42.7, 01 43,MON,CD,9,10.9,27.9,215,12-Nov,227/ 228,,1905,5364,
27469,Struve 965,,1,06 47.2, 10 54,MON,AB,8.7,10.7,5.6,346,12-Nov,183,G0,1829,5448,
27470,Struve 967,,1,06 46.8,-06 08,MON,,7.9,11.9,13.4,191,12-Nov,228/ 273,A0,1958,5445,STF 967 rej.
27471,Struve 969,,1,06 48.0,-11 06,MON,,7.8,10.8,7.2,317,12-Nov,273,B9,1830,5463,
27472,Struve 985,,1,06 54.0,-04 24,MON,,8.3,8.9,32.6,322,12-Nov,228,K5,1904,,
27473,Struve 986,,1,06 54.9, 09 29,MON,,9,9.5,5.4,164,12-Nov,183,A2,1828,5572,
27474,Struve 987,,1,06 54.1,-05 51,MON,,7.1,7.2,1.3,174,12-Nov,228,A3,1980,5557,
27475,Struve 992,,1,06 55.7,-09 29,MON,,8.3,9.8,13.8,298,12-Nov,273,G0,1830,5597,
27476,Struve 995,,1,06 56.3, 11 01,MON,,8.6,9.1,21.5,292,12-Nov,183,G5,1828,,
27477,StruveO 142-,,1,06 29.9, 07 07,MON,,7.7,11.2,8.6,353,12-Nov,182,B3,1848,5124,
27478,StruveO 144,,1,06 31.3, 02 54,MON,,7.7,12.4,24.9,141,12-Nov,227,G0,1962,5161,STT 144 rej.
27479,StruveO 146,,1,06 32.4, 11 40,MON,,6.2,9.8,31.1,140,12-Nov,182,K0,1957,5170,STT 146 rej.
27480,StruveO 157-,,1,06 47.7, 00 20,MON,,7.4,7.9,0.3,219,12-Nov,228,A2,1979,5455,P = 299 yr.; a = 0.56''; motion retrograde.
27481,StruveO 79,,1,06 54.2, 06 40,MON,,7.2,7.3,116.1,89,12-Nov,183,G5,1875,,A faint star almost exactly between A and B.
27482,StruveO 82,,1,07 04.3, 01 29,MON,,6.5,7.4,90.4,318,12,228,B9,1876,,
27483,ALPHA MUS,Donner 541,0,12 37.2,-69 08,MUS,,2.9,13,29.6,316,25,450/ 451,B5,1932,,Variable.
27484,BETA MUS,Russell 207,0,12 46.3,-68 05,MUS,,3.9,4.2,1.4,30,25,451,B3,1980,,P = 383 yr.; a = 1.74''; motion direct.
27485,ETA MUS,Dunlop 131,0,13 15.3,-67 53,MUS,,5,8.2,60,332,25,451,B8,1826,,The primary is a sp-bin and a possible ecl-bin.
27486,LAMBDA MUS,Herschel 4471,0,11 45.6,-66 43,MUS,,3.8,12.8,40.6,275,25,450,A5,1918,,
27487,THETA MUS,Rumker 16,0,13 08.2,-65 18,MUS,,5.9,7.5,5.3,187,25,451,B0,1826,,Wolf-Rayet binary.
27488,ZETA-2 MUS,Harvard 215,0,12 22.2,-67 31,MUS,,5.3,10.7,32.4,130,25,450,A5,1900,,
27489,Cordoba 144,,1,12 59.4,-70 38,MUS,,8.3,9.8,4.1,272,25,451,G0,1889,,
27490,Dawson 60,,1,12 03.2,-65 50,MUS,,8.2,10.5,3.2,133,25,450,B9,1918,,
27491,Donner 483,,1,11 27.6,-70 07,MUS,,9,13,6.7,326,25,449/ 450,,1931,,
27492,Donner 490,,1,11 35.7,-70 12,MUS,,8.6,9.1,0.6,69,25,450,G5,1977,,
27493,Donner 509,,1,12 05.6,-69 54,MUS,,9,10,0.3,193,25,450,B9,1932,,
27494,Donner 522,,1,12 20.8,-67 32,MUS,,8.5,11.5,2.6,193,25,450,G0,1929,,
27495,Donner 528,,1,12 28.2,-70 32,MUS,,7.7,12.5,9.6,,25,450,K2,1932,,
27496,Donner 616,,1,13 45.3,-66 45,MUS,,7.6,12.1,3.2,197,25,451/ 452,B8,1929,,
27497,Donner 619,,1,13 48.5,-67 27,MUS,,9,12.9,5.5,73,25,451/ 452,G0,1948,,
27498,Dunlop 140,,1,13 45.8,-71 59,MUS,,9,10,11,76,25,451/ 452,,1837,,
27499,Finsen 198,,1,12 22.2,-73 30,MUS,,6.9,10.6,2.1,108,25,450/ 466,A2,1933,,
27500,Gilliss 185,,1,12 49.1,-65 35,MUS,,7.8,9.7,8.6,9,25,451,A0,1883,,
27501,Harvard 211,,1,11 26.9,-69 03,MUS,,7.8,11,12,190,25,449/ 450,A2,1800,,
27502,Harvard 222,,1,13 11.9,-69 57,MUS,,6.1,12,30.7,280,25,451,F2,1900,,
27503,Harvard 224,,1,13 17.9,-68 29,MUS,,7.2,8,0.5,213,25,451,B9,1902,,
27504,Herschel 4432,,1,11 23.3,-64 56,MUS,,5.7,6.9,2.4,306,25,449/ 450,B5,1836,,
27505,Herschel 4450,,1,11 31.8,-73 54,MUS,,6.9,10.8,21,40,25,450/ 466,B9,1915,,
27506,Herschel 4498,,1,12 06.4,-65 42,MUS,APxB,6.2,8,8.8,60,25,450,,1871,,
27507,Herschel 4515,,1,12 20.3,-69 46,MUS,,8.8,10.9,12.5,55,25,450,A2,1882,,
27508,Herschel 4522,,1,12 25.5,-69 28,MUS,,8.3,9.3,12.8,67,25,450,B8,1837,,
27509,Herschel 4535,,1,12 38.8,-67 12,MUS,,6.5,12.2,17,339,25,450/ 451,B2,1915,,
27510,Herschel 4540,,1,12 43.1,-72 46,MUS,,9,9.3,11.6,167,25,451/ 466,G0,1879,,
27511,Herschel 4545,,1,12 45.8,-75 10,MUS,,8.9,9,9.2,192,25,466,A0,1879,,
27512,Herschel 4545-AC,,1,12 45.8,-75 10,MUS,AC,8.9,11.5,36.7,238,25,466,A0,1941,,
27513,Herschel 4550,,1,12 48.3,-67 07,MUS,,8.1,9.1,13.6,98,25,451,A2,1873,,
27514,Herschel 4582,,1,13 26.8,-74 11,MUS,,8.4,10.4,14,25,25,467,B9,1880,,
27515,Herschel 4586,,1,13 28.4,-67 52,MUS,,7.3,9.1,3.1,144,25,451,A3,1837,,
27516,Herschel 4596,,1,13 37.4,-64 55,MUS,,8.4,8.6,1.4,282,25,451,B9,1879,,
27517,Herschel 4598,,1,13 41.7,-75 06,MUS,,6.7,11.7,13.1,46,25,467,A0,1871,,
27518,Innes 296,,1,12 39.2,-75 22,MUS,,6.7,8.7,2,273,25,466,B9,1901,,
27519,Innes 34,,1,11 39.4,-65 24,MUS,ABxC,5.1,12,38.7,234,25,450,,1900,,
27520,Innes 34-ABxD,,1,11 39.4,-65 24,MUS,ABxD,5.1,12.5,41.8,32,25,450,,1900,,
27521,Innes 363,,1,13 01.6,-67 51,MUS,,8.7,10.2,2.7,193,25,451,A0,1902,,
27522,Innes 364,,1,13 31.5,-69 07,MUS,,8.2,10.7,7,214,25,451,A0,1900,,
27523,Innes 907,,1,12 38.3,-65 50,MUS,,8.6,11.1,4,28,25,450/ 451,F5,1911,,
27524,Luyten 444,,1,13 29.1,-66 04,MUS,,8.6,8.9,29,225,25,451,F8,1800,,
27525,NZO 23,,1,11 32.7,-65 52,MUS,,8.6,8.9,1,239,25,450,B9,1914,,
27526,Rossiter 635,,1,13 22.5,-65 39,MUS,,9,12.6,2.9,177,25,451,K5,1930,,
27527,vandenBos 1703,,1,11 38.9,-70 53,MUS,,8.5,8.7,0.4,324,25,450,A0,1930,,
27528,vandenBos 1712,,1,11 58.0,-71 46,MUS,,8.3,12.9,3.2,233,25,450,F2,1930,,
27529,vandenBos 1717,,1,12 30.5,-72 01,MUS,,8.4,12.1,3,348,25,450/ 466,F0,1930,,
27530,vandenBos 1734,,1,13 17.5,-65 01,MUS,,8.7,12.2,4.6,65,25,451,K0,1929,,
27531,vandenBos 1735,,1,13 21.1,-73 16,MUS,,9,9.3,0.3,4,25,451/ 467,A3,1930,,
27532,vandenBos 2303,,1,12 51.2,-64 54,MUS,,8.7,13,6,196,25,451,F5,1800,,
27533,EPSILON NOR,Herschel 4853,0,16 27.1,-47 33,NOR,,4.8,7.5,22.8,335,22,406/ 407,B5,1836,,The primary is a sp-bin.
27534,GAMMA-2 NOR,Herschel 4841,0,16 19.9,-50 09,NOR,,4.1,10.1,44.9,12,22,406/ 432,G8,1959,,
27535,KAPPA NOR,Harvard 254,0,16 13.5,-54 37,NOR,,5.1,13,14.9,207,26,432,G4,1962,,
27536,LAMBDA NOR,See 271,0,16 19.3,-42 40,NOR,,6,6.8,0.3,150,22,406,A2,1897,,Direct motion. Half a revolution.
27537,Cordoba 188,,1,15 41.4,-58 46,NOR,,9,9.4,3.1,1,25,432,B9,1911,,
27538,Cordoba 195,,1,16 13.5,-56 24,NOR,,7.9,9.6,2.9,129,26,432,F8,1946,,
27539,Cordoba 196,,1,16 20.3,-58 16,NOR,,8.5,9.7,6.6,346,26,432,G0,1913,,
27540,Cordoba 197,,1,16 25.4,-49 08,NOR,AB,8,8.2,1.9,115,22,406/ 407,G5,1980,,Orbit calc'd. C is optical.
27541,Cordoba 197-AC,,1,16 25.4,-49 08,NOR,AC,8,12,16.7,93,22,406/ 407,,1968,,
27542,Dunlop 189,,1,15 38.8,-52 22,NOR,AB,5.5,10,53.4,280,25,432,A0,1897,,
27543,Dunlop 190,,1,15 43.0,-58 07,NOR,AB,7.7,10,5.6,93,25,432,M,1871,,
27544,Dunlop 191,,1,15 45.2,-58 41,NOR,ABxC,7.7,8.6,32.5,297,25,432,,1836,,
27545,Dunlop 193,,1,15 51.1,-55 03,NOR,,5.8,9,17.3,14,25,432,B5,1975,,A is a sp-bin.
27546,Dunlop 195,,1,15 54.9,-50 19,NOR,AB,7.4,8.2,11.9,10,21,406/ 432,A2,1836,,
27547,Dunlop 195-AC,,1,15 54.9,-50 19,NOR,AC,7.4,11.5,27.8,293,21,406/ 432,,1942,,
27548,Dunlop 200,,1,16 22.5,-43 54,NOR,,6,9.6,40.7,196,22,406/ 407,G5,1914,,
27549,Finsen 234,,1,15 45.2,-58 41,NOR,AB,8.1,8.8,0.2,163,25,432,F8,1980,,
27550,Finsen 243,,1,16 07.9,-53 41,NOR,,8.7,13,4.4,302,26,432,A0,1932,,
27551,Finsen 58,,1,15 32.4,-54 43,NOR,,8.6,11.3,6.4,123,25,432,B9,1925,,
27552,Finsen 61,,1,15 48.9,-54 24,NOR,,8.6,9.4,0.4,213,25,432,B9,1928,,
27553,Herschel 4771,,1,15 30.6,-58 06,NOR,,8.6,8.9,5.3,187,25,431/ 432,A2,1837,,
27554,Herschel 4772,,1,15 29.5,-51 22,NOR,,7.8,12.2,7.7,280,25,405/ 431/ 432,K2,1921,,
27555,Herschel 4777,,1,15 32.7,-57 24,NOR,,7.7,9.3,5.7,298,25,432,F0,1837,,
27556,Herschel 4778,,1,15 32.4,-52 52,NOR,,8.8,9.2,12.9,204,25,432,B9,1879,,
27557,Herschel 4789,,1,15 37.2,-54 29,NOR,,8.8,9.1,13.6,90,25,432,G0,1872,,
27558,Herschel 4795,,1,15 45.0,-59 07,NOR,AB,7.6,11,7.5,222,25,432,A2,1881,,
27559,Herschel 4795-AC,,1,15 45.0,-59 07,NOR,AC,7.6,12,20.9,136,25,432,,1917,,
27560,Herschel 4795-AD,,1,15 45.0,-59 07,NOR,AD,7.6,10.2,45.3,177,25,432,,1917,,
27561,Herschel 4797,,1,15 44.2,-50 13,NOR,,6.9,10.8,22.4,255,21,406/ 432,F8,1913,,
27562,Herschel 4805,,1,15 50.1,-53 12,NOR,,6,11.8,28.4,127,25,432,A0,1917,,
27563,Herschel 4806,,1,15 50.1,-54 45,NOR,,8.9,10.5,15,327,25,432,A0,1913,,
27564,Herschel 4810,,1,15 51.2,-46 28,NOR,,8.9,10.5,17,64,21,406,B8,1881,,
27565,Herschel 4813,,1,15 55.6,-60 10,NOR,,6.1,9.1,3.9,100,25,432,A3,1871,,
27566,Herschel 4823,,1,16 00.3,-43 49,NOR,,7.6,13,34,229,22,406,K0,1913,,
27567,Herschel 4825,,1,16 03.6,-57 46,NOR,ABxC,4.9,8.1,10.9,244,26,432,,1975,,
27568,Herschel 4828,,1,16 04.6,-43 20,NOR,AxBC,9,10.7,8.5,91,22,406,F5,1902,,
27569,Herschel 4835,,1,16 13.2,-54 14,NOR,AB,8.8,9.4,9.5,81,26,432,,1871,,
27570,Herschel 4835-AC,,1,16 13.2,-54 14,NOR,AC,8.8,11,60,270,26,432,,1800,,
27571,Herschel 4838,,1,16 14.3,-50 05,NOR,,8.4,10,24.1,139,22,406/ 432,A0,1881,,
27572,Herschel 4842,,1,16 19.8,-47 13,NOR,AxBC,7.9,9.4,19.8,200,22,406,F0,1913,,
27573,Herschel 4846,,1,16 24.6,-48 13,NOR,,8.6,9.4,11.4,144,22,406/ 407,K0,1879,,
27574,Herschel 4857,,1,16 31.1,-46 29,NOR,AC,8,9.6,5.8,66,22,407,,1965,,Spectrum of C may be M.
27575,Holden 124,,1,15 45.0,-50 47,NOR,,6.8,8.4,2.3,193,21,406/ 432,A2,1978,,
27576,Innes 1099,,1,15 44.3,-54 19,NOR,,8.5,8.6,0.4,15,25,432,A3,1914,,
27577,Innes 1278,,1,15 52.9,-49 37,NOR,,9,9.2,0.2,353,21,406,A0,1959,,
27578,Innes 1290,,1,16 21.8,-47 06,NOR,,8.5,11.5,2.4,11,22,406/ 407,A0,1926,,
27579,Innes 1291,,1,16 24.9,-45 20,NOR,,6.5,12.5,5.3,38,22,406/ 407,A2,1927,,
27580,Innes 1588,,1,16 33.9,-48 06,NOR,AB,6.8,12.6,2.9,269,22,407,B0,1927,,
27581,Innes 372,,1,15 43.0,-58 07,NOR,AC,7.7,12,33.6,49,25,432,,1900,,
27582,Innes 546,,1,15 45.6,-55 59,NOR,,8.6,9.6,0.8,263,25,432,A0,1911,,
27583,Innes 549,,1,15 54.3,-55 19,NOR,,8.8,10.6,2.5,98,25,432,B,1911,,
27584,Innes 551,,1,15 56.6,-44 28,NOR,,8.5,11,5.4,255,21,406,K0,1902,,
27585,Innes 553,,1,15 58.6,-54 03,NOR,,8.8,9.8,1.9,76,25,432,F2,1911,,
27586,Innes 554,,1,16 01.6,-54 09,NOR,AB,9,12,3.2,183,26,432,K2,1913,,
27587,Innes 554-AC,,1,16 01.6,-54 09,NOR,AC,9,12,5.9,152,26,432,,1913,,
27588,Innes 561,,1,16 18.9,-50 23,NOR,AB,8.6,10.8,5.8,273,22,406/ 432,B9,1912,,
27589,Innes 561-AC,,1,16 18.9,-50 23,NOR,AC,8.6,11.5,10.4,155,22,406/ 432,,1912,,
27590,Innes 967,,1,15 31.8,-51 58,NOR,,8.2,10.8,4.5,326,25,405/ 431/ 432,K2,1911,,
27591,Innes 968,,1,15 34.5,-51 06,NOR,,9,11.1,3.2,238,25,405/ 406/ 432,A2,1911,,
27592,Innes 974,,1,15 46.9,-58 07,NOR,,7.6,7.8,0.3,176,25,432,A2,1978,,
27593,Innes 983,,1,16 13.6,-54 07,NOR,AC,9,12,5,320,26,432,,1800,,
27594,Jessup 690,,1,16 20.0,-59 41,NOR,AxBC,8.9,13,56.9,283,26,432,G0,1930,,
27595,Luyten 537,,1,15 44.8,-59 59,NOR,,8.7,11.5,24,225,25,432,G5,1800,,
27596,NZO 58,,1,15 43.3,-48 52,NOR,,8.7,10.7,6.5,271,21,406,A5,1911,,
27597,Rossiter 2977,,1,15 44.5,-53 05,NOR,,8.3,12.9,8.2,123,25,432,B9,1935,,
27598,Rossiter 790,,1,15 43.6,-51 38,NOR,,6.7,12.9,2.6,38,25,406/ 432,K2,1930,,
27599,Rossiter 832,,1,16 18.5,-51 32,NOR,,8.8,11.8,3.3,356,26,406/ 432,K0,1928,,
27600,See 254,,1,16 01.1,-46 32,NOR,,8.1,9.1,1,211,22,406,F8,1975,,
27601,See 267,,1,16 12.3,-42 22,NOR,,8,13,5,191,22,406,F0,1897,,
27602,See 269,,1,16 17.4,-53 05,NOR,,6.4,13,21,7,26,432,A5,1897,,
27603,See 279,,1,16 29.3,-51 32,NOR,,9,11,9.6,340,26,407/ 432/ 433,G,1897,,
27604,vandenBos 1796,,1,16 02.1,-51 06,NOR,AC,6.8,12,11.6,296,26,406/ 432,,1931,,
27605,vandenBos 1805,,1,16 20.1,-53 14,NOR,,8.9,9.5,0.3,326,26,432,K0,1929,,
27606,vandenBos 2357,,1,15 32.9,-53 00,NOR,,9,11.5,8.3,136,25,432,A0,1938,,
27607,vandenBos 2365,,1,15 45.3,-49 49,NOR,,8.6,12,6,0,21,406,B8,1800,,
27608,vandenBos 2384,,1,16 22.2,-52 43,NOR,,7.7,11.5,7,170,26,432,B2,1800,,
27609,vandenBos 2385,,1,16 26.0,-44 43,NOR,,8.5,12.5,6.2,228,22,406/ 407,M,1965,,
27610,vandenBos 2386,,1,16 27.2,-48 47,NOR,,7.5,13,10,270,22,406/ 407,K5,1800,,
27611,IOTA OCT,Rossiter 2819,0,12 54.9,-85 07,OCT,,5.9,6.4,0.6,241,25,466/ 472,K0,1935,,
27612,LAMBDA OCT,Herschel 5278,0,21 50.8,-82 43,OCT,,5.5,7.8,2.8,68,26,471,G0,1955,,
27613,MU-2 OCT,Dunlop 232,0,20 41.6,-75 21,OCT,,7.1,7.6,17,18,26,470,G5,1960,,
27614,Dunlop 238,,1,22 25.8,-75 00,OCT,,6.2,8.8,20.5,80,26,471,G0,1975,,
27615,Dunlop 82,,1,09 33.2,-86 00,OCT,,7.4,8,15.6,273,25,473,F2,1837,,
27616,Gilliss 128,,1,09 52.5,-84 25,OCT,,8.5,10,11.6,50,25,465,K0,1800,,
27617,Gilliss 14,,1,01 37.4,-82 16,OCT,,7.6,8.4,5.5,55,24,461,G5,1887,,
27618,Gilliss 263,,1,21 06.7,-80 41,OCT,,7.3,10.3,4.8,248,26,470/ 471,A5,1890,,
27619,Herschel 3582,,1,03 09.9,-83 32,OCT,,7.6,10.5,19.4,298,24,461/ 462,F0,1919,,
27620,Herschel 4047,,1,05 07.5,-88 52,OCT,AB,8.7,12.8,19.3,166,24,473,A2,1919,,
27621,Herschel 4047-AC,,1,05 07.5,-88 52,OCT,AC,8.7,13,34.7,341,24,473,,1919,,
27622,Herschel 4067,,1,07 53.5,-83 43,OCT,AB,8.4,11.7,31.4,72,24,464,A3,1919,,
27623,Herschel 4067-AC,,1,07 53.5,-83 43,OCT,AC,8.4,13,40.3,102,24,464,,1919,,
27624,Herschel 4086,,1,07 41.5,-85 54,OCT,,8.5,9.5,54.1,85,24,464/ 473,A2,1919,,
27625,Herschel 4310,,1,10 05.8,-84 05,OCT,,7.8,8.5,4.9,266,25,465,G5,1978,,
27626,Herschel 4490,,1,12 02.4,-85 37,OCT,,5.9,10.2,25,145,25,466/ 472,K2,1871,,
27627,Herschel 4798,,1,16 10.7,-84 13,OCT,,7.7,11.2,20.8,134,26,468,K0,1919,,
27628,Herschel 4816,,1,16 21.6,-84 05,OCT,,8.3,10.8,23.2,337,26,468,F5,1919,,
27629,Herschel 4912,,1,17 28.7,-82 47,OCT,,6.8,11.4,25.1,122,26,469,B8,1919,,
27630,Herschel 5073,,1,19 13.1,-78 36,OCT,,8.5,9.7,22.8,346,26,469/ 470,F5,1835,,
27631,Herschel 5149,,1,20 04.1,-78 46,OCT,,8.2,9.7,32.4,150,26,470,A0,1835,,
27632,Herschel 5153,,1,20 10.3,-79 07,OCT,,7.4,12.8,41.4,125,26,470,G5,1918,,
27633,Herschel 5182,,1,20 33.2,-80 58,OCT,,5.8,11.5,26.8,357,26,470,K0,1880,,
27634,Herschel 5192,,1,21 22.7,-87 02,OCT,ABxC,8.7,8.8,18.2,323,26,472,,1871,,
27635,Herschel 5199,,1,20 38.2,-76 53,OCT,,7.9,12.9,28.9,210,26,470,G5,1918,,
27636,Herschel 5230,,1,21 01.4,-75 25,OCT,,8.5,9.8,15.8,165,26,470/ 471,A3,1835,,
27637,Herschel 5233,,1,21 16.0,-83 15,OCT,,7.6,12.6,11.7,270,26,470/ 471,K0,1900,,
27638,Herschel 5235,,1,21 21.3,-84 18,OCT,,8.2,8.3,3.3,264,26,471,F0,1872,,
27639,Herschel 5261,,1,21 52.2,-85 50,OCT,,8.5,8.8,5,196,26,471/ 472,F5,1960,,
27640,Herschel 5262,,1,21 33.4,-80 02,OCT,,6.7,11.5,24.4,94,26,471,A0,1836,,
27641,Herschel 5292,,1,22 05.3,-84 44,OCT,,9,11.8,5.5,155,26,471,,1873,,
27642,Herschel 5301,,1,22 02.5,-77 19,OCT,,8.3,10.5,10.6,204,26,471,A5,1870,,
27643,Herschel 5306,,1,22 03.1,-76 07,OCT,,5.9,10.1,34.6,72,26,471,F2,1917,,A is a sp-bin.
27644,Herschel 5350,,1,23 16.2,-87 57,OCT,,8.5,12.5,25.6,102,26,472,K5,1918,,
27645,Herschel 5385,,1,23 13.3,-78 20,OCT,,8.4,12,40.1,325,26,460/ 471,G0,1918,,
27646,Herschel 5388,,1,23 17.8,-80 25,OCT,,8.3,12.1,13.7,120,26,460/ 471,A2,1870,,
27647,Innes 1044,,1,20 21.5,-81 16,OCT,,9,9.7,0.8,47,26,470,A0,1911,,
27648,Innes 1050,,1,21 49.4,-77 16,OCT,,8.9,10.3,2.9,89,26,471,K0,1912,,
27649,Innes 177,,1,00 26.8,-83 08,OCT,,8.5,9.4,1,17,24,460,F5,1900,,
27650,Innes 257,,1,21 08.4,-75 59,OCT,,8.5,8.9,1.6,307,26,470/ 471,F8,1898,,
27651,Innes 311,,1,01 58.4,-82 18,OCT,,8.8,9.7,1.9,42,24,461,G5,1901,,
27652,Innes 339,,1,22 14.8,-74 59,OCT,,8.7,10.5,2.3,178,26,471,A2,1900,,
27653,Innes 670,,1,21 17.2,-80 20,OCT,,7.9,8.5,0.5,11,26,470/ 471,B9,1915,,
27654,Jessup 851,,1,23 29.3,-85 43,OCT,,7.7,10.9,3,64,26,460/ 472,K0,1929,,
27655,Luyten 25,,1,00 38.9,-85 25,OCT,,7.7,12.9,22,315,24,460/ 473,G5,1800,,
27656,Luyten 736,,1,21 22.3,-80 06,OCT,,8.5,11.5,132,3,26,471,G5,1960,,
27657,Rossiter 2514,,1,07 36.4,-85 25,OCT,,8.8,11.2,2.6,70,24,464/ 473,A2,1935,,
27658,Rossiter 2722,,1,10 56.7,-84 29,OCT,,8.8,12.8,2.4,171,25,465,A0,1935,,
27659,Rossiter 2733,,1,11 06.3,-85 44,OCT,,7.2,13,3.8,80,25,465/ 466/ 473,A0,1935,,
27660,Rossiter 2752,,1,11 25.3,-84 57,OCT,,7.8,13,3.3,202,25,466,F5,1935,,
27661,Rossiter 3192,,1,18 53.8,-79 11,OCT,,8.5,13,2,97,26,469,A2,1934,,
27662,Rossiter 3201,,1,19 01.5,-78 37,OCT,,8.5,12.5,2.5,279,26,469/ 470,K0,1934,,
27663,Rossiter 3208,,1,19 17.0,-83 45,OCT,,8.9,12.5,4.6,337,26,469/ 470,K5,1934,,
27664,Russell 38,,1,03 42.5,-85 16,OCT,,6.7,8.2,2.2,246,24,462/ 473,B9,1871,,
27665,Sellors 27,,1,23 06.1,-74 45,OCT,AB,8.6,11.2,3.6,72,26,460/ 471,A0,1890,,
27666,19 OPH,Struve 2096,0,16 47.1, 02 04,OPH,AB,6.1,9.4,23.4,89,15,246/ 247,A2,1969,10207,A is a sp-bin
